Time	Lead II
4.7	-4.20915
4.71	-4.02111
4.72	-3.79406
4.73	-3.58797
4.74	-3.36198
4.75	-3.07162
4.76	-2.87137
4.77	-2.50254
4.78	-1.85359
4.79	-1.22033
4.8	-1.07402
4.81	-1.30266
4.82	-1.43044
4.83	-1.44153
4.84	-1.37466
4.85	-1.27754
4.86	-1.23958
4.87	-1.12032
4.88	-1.05867
4.89	-1.05
4.9	-1.00693
4.91	-0.993373
4.92	-0.90164
4.93	-0.848477
4.94	-0.821234
4.95	-0.775308
4.96	-0.740055
4.97	-0.602355
4.98	-0.525106
4.99	-0.469497
5	-0.374776
5.01	-0.3535
5.02	-0.282612
5.03	-0.24709
5.04	-0.246081
5.05	-0.186366
5.06	-0.161688
5.07	-0.0968588
5.08	-0.048947
5.09	0.0112082
5.1	0.0832487
5.11	0.0697319
5.12	0.119638
5.13	0.145227
5.14	0.204503
5.15	0.328597
5.16	0.367992
5.17	0.422112
5.18	0.440834
5.19	0.424468
5.2	0.401566
5.21	0.328451
5.22	0.335169
5.23	0.293351
5.24	0.281084
5.25	0.286004
5.26	0.229804
5.27	0.1939
5.28	0.20372
5.29	0.415016
5.3	0.966325
5.31	1.39305
5.32	1.22757
5.33	0.798288
5.34	0.47694
5.35	0.319019
5.36	0.242488
5.37	0.189045
5.38	0.140931
5.39	0.167979
5.4	0.184511
5.41	0.180962
5.42	0.195152
5.43	0.180463
5.44	0.166124
5.45	0.190785
5.46	0.198981
5.47	0.222014
5.48	0.262296
5.49	0.252655
5.5	0.24661
5.51	0.22055
5.52	0.204421
5.53	0.207754
5.54	0.232542
5.55	0.251545
5.56	0.207431
5.57	0.173744
5.58	0.137434
5.59	0.0925656
5.6	0.0851315
5.61	0.110772
5.62	0.151529
5.63	0.0636919
5.64	0.11167
5.65	0.169412
5.66	0.25363
5.67	0.316921
5.68	0.363604
5.69	0.381229
5.7	0.316008
5.71	0.262389
5.72	0.175717
5.73	0.101861
5.74	0.0576339
5.75	-0.0150172
5.76	-0.0250105
5.77	-0.0426621
5.78	-0.0846307
5.79	-0.0753671
5.8	0.0699613
5.81	0.644577
5.82	1.15915
5.83	1.02514
5.84	0.597824
5.85	0.222411
5.86	0.107953
5.87	0.0933144
5.88	0.0693869
5.89	0.0768711
5.9	0.0435719
5.91	0.0640802
5.92	0.0476902
5.93	0.0157951
5.94	0.0215123
5.95	-0.0176103
5.96	-0.00458989
5.97	-0.0207355
5.98	0.0083468
5.99	0.0235549
6	-0.0640483
6.01	-0.0413351
6.02	-0.0260286
6.03	-0.0391787
6.04	0.0338999
6.05	0.0926759
6.06	0.152811
6.07	0.180717
6.08	0.181847
6.09	0.190725
6.1	0.159542
6.11	0.183838
6.12	0.184051
6.13	0.182326
6.14	0.16291
6.15	0.105557
6.16	0.145197
6.17	0.240257
6.18	0.293897
6.19	0.340309
6.2	0.326978
6.21	0.337816
6.22	0.359192
6.23	0.308738
6.24	0.263307
6.25	0.193873
6.26	0.16647
6.27	0.0938468
6.28	0.0227292
6.29	0.0063434
6.3	-0.0551996
6.31	0.101017
6.32	0.670192
6.33	1.20301
6.34	1.14246
6.35	0.639666
6.36	0.272268
6.37	0.100555
6.38	0.0725582
6.39	0.130745
6.4	0.125706
6.41	0.170895
6.42	0.190871
6.43	0.15432
6.44	0.14278
6.45	0.0179282
6.46	-0.0549497
6.47	-0.0670222
6.48	-0.123892
6.49	-0.192767
6.5	-0.299689
6.51	-0.350512
6.52	-0.393295
6.53	-0.426933
6.54	-0.381098
6.55	-0.371707
6.56	-0.31869
6.57	-0.277616
6.58	-0.275379
6.59	-0.247303
6.6	-0.215582
6.61	-0.122265
6.62	-0.0540003
6.63	-0.00713504
6.64	0.0404848
6.65	0.00380936
6.66	0.067739
6.67	0.141141
6.68	0.185826
6.69	0.252082
6.7	0.274804
6.71	0.319748
6.72	0.355229
6.73	0.29972
6.74	0.280873
6.75	0.179338
6.76	0.0872393
6.77	0.0673506
6.78	0.0846103
6.79	0.129068
6.8	0.0656844
6.81	0.0133959
6.82	0.181398
6.83	0.752817
6.84	1.29181
6.85	1.10249
6.86	0.568333
6.87	0.0814905
6.88	-0.192592
6.89	-0.263672
6.9	-0.311166
6.91	-0.312783
6.92	-0.338034
6.93	-0.382637
6.94	-0.399365
6.95	-0.429803
6.96	-0.409969
6.97	-0.431911
6.98	-0.436876
6.99	-0.398125
7	-0.449223
7.01	-0.458455
7.02	-0.401595
7.03	-0.373008
7.04	-0.343538
7.05	-0.349437
7.06	-0.312959
7.07	-0.314153
7.08	-0.293173
7.09	-0.260292
7.1	-0.266127
7.11	-0.255485
7.12	-0.251006
7.13	-0.260052
7.14	-0.22655
7.15	-0.218327
7.16	-0.205268
7.17	-0.211212
7.18	-0.177291
7.19	-0.0453728
7.2	0.0158431
7.21	0.0342747
7.22	0.0194796
7.23	0.0211691
7.24	-0.0251265
7.25	-0.148709
7.26	-0.169359
7.27	-0.213808
7.28	-0.279338
7.29	-0.279683
7.3	-0.3235
7.31	-0.374461
7.32	-0.295986
7.33	0.241944
7.34	0.922132
7.35	0.906477
7.36	0.479071
7.37	0.0716419
7.38	-0.151626
7.39	-0.172621
7.4	-0.199528
7.41	-0.173193
7.42	-0.159633
7.43	-0.156982
7.44	-0.0938902
7.45	-0.0941463
7.46	-0.0433666
7.47	-0.0414697
7.48	-0.041934
7.49	-0.0255562
7.5	-0.0142997
7.51	0.0360989
7.52	0.0343437
7.53	0.0234161
7.54	0.0440594
7.55	0.0578099
7.56	0.0886503
7.57	0.0792606
7.58	0.0583588
7.59	0.0859671
7.6	0.118272
7.61	0.16759
7.62	0.155178
7.63	0.117206
7.64	0.118614
7.65	0.0702264
7.66	0.0959414
7.67	0.131845
7.68	0.165478
7.69	0.229028
7.7	0.252755
7.71	0.305365
7.72	0.283923
7.73	0.2369
7.74	0.214634
7.75	0.147581
7.76	0.120642
7.77	0.0696397
7.78	-0.0117455
7.79	-0.0220001
7.8	-0.0485335
7.81	-0.0658801
7.82	0.147478
7.83	0.74634
7.84	1.19343
7.85	0.930062
7.86	0.436183
7.87	0.0784429
7.88	-0.094718
7.89	-0.133916
7.9	-0.181622
7.91	-0.171453
7.92	-0.201827
7.93	-0.239544
7.94	-0.208817
7.95	-0.215958
7.96	-0.204784
7.97	-0.215274
7.98	-0.219213
7.99	-0.209597
8	-0.250098
8.01	-0.221337
8.02	-0.206628
8.03	-0.21216
8.04	-0.174232
8.05	-0.173467
8.06	-0.137353
8.07	-0.0945867
8.08	-0.0639762
8.09	-0.0339369
8.1	-0.0503427
8.11	-0.0365624
8.12	-0.0295902
8.13	0.00747582
8.14	0.0290488
8.15	0.0173318
8.16	0.0758858
8.17	0.120667
8.18	0.133747
8.19	0.179009
8.2	0.189029
8.21	0.228032
8.22	0.215342
8.23	0.134444
8.24	0.0920292
8.25	0.0107026
8.26	0.0227573
8.27	0.0543405
8.28	0.0283924
8.29	0.0137702
8.3	-0.0348971
8.31	0.158952
8.32	0.713373
8.33	1.16655
8.34	0.997251
8.35	0.489457
8.36	0.0998805
8.37	-0.100237
8.38	-0.157423
8.39	-0.159619
8.4	-0.193748
8.41	-0.15109
8.42	-0.131556
8.43	-0.138252
8.44	-0.154359
8.45	-0.20487
8.46	-0.171326
8.47	-0.156124
8.48	-0.161982
8.49	-0.170804
8.5	-0.216902
8.51	-0.18677
8.52	-0.193299
8.53	-0.221541
8.54	-0.204091
8.55	-0.17452
8.56	-0.0975396
8.57	-0.0680233
8.58	-0.0445906
8.59	-0.0140973
8.6	-0.059937
8.61	-0.0210642
8.62	0.0100386
8.63	0.0177871
8.64	0.0040119
8.65	-0.00889552
8.66	0.0697564
8.67	0.115733
8.68	0.15861
8.69	0.226726
8.7	0.228373
8.71	0.226216
8.72	0.186996
8.73	0.0966488
8.74	0.0398462
8.75	-0.0239829
8.76	-0.00652751
8.77	-0.00101432
8.78	-0.0318574
8.79	-0.079112
8.8	0.0532116
8.81	0.607222
8.82	1.04463
8.83	0.82715
8.84	0.386833
8.85	0.0179141
8.86	-0.148666
8.87	-0.247082
8.88	-0.299333
8.89	-0.266082
8.9	-0.271149
8.91	-0.280689
8.92	-0.294437
8.93	-0.321957
8.94	-0.323148
8.95	-0.333487
8.96	-0.281423
8.97	-0.273505
8.98	-0.336251
8.99	-0.30516
9	-0.264376
9.01	-0.217819
9.02	-0.180592
9.03	-0.142346
9.04	-0.067775
9.05	-0.0560254
9.06	-0.0314453
9.07	0.0155918
9.08	0.0477321
9.09	0.082994
9.1	0.073577
9.11	0.110647
9.12	0.0982035
9.13	0.0679592
9.14	0.104036
9.15	0.125061
9.16	0.226071
9.17	0.26701
9.18	0.258932
9.19	0.273303
9.2	0.190663
9.21	0.128106
9.22	0.0523408
9.23	0.002468
9.24	0.0217185
9.25	-0.00546189
9.26	-0.0199054
9.27	-0.0634536
9.28	-0.106349
9.29	0.0674422
9.3	0.595415
9.31	1.17907
9.32	1.14158
9.33	0.656687
9.34	0.254676
9.35	0.0207703
9.36	-0.0500292
9.37	-0.0674043
9.38	-0.0933853
9.39	-0.114329
9.4	-0.125006
9.41	-0.102224
9.42	-0.108356
9.43	-0.134447
9.44	-0.128505
9.45	-0.163374
9.46	-0.154773
9.47	-0.13334
9.48	-0.171071
9.49	-0.213296
9.5	-0.251454
9.51	-0.200834
9.52	-0.150401
9.53	-0.165911
9.54	-0.154435
9.55	-0.160197
9.56	-0.12085
9.57	-0.0933643
9.58	-0.0902885
9.59	-0.037884
9.6	-0.0452233
9.61	-0.0401166
9.62	-0.0659784
9.63	-0.0588387
9.64	0.0185567
9.65	0.0597867
9.66	0.127413
9.67	0.155622
9.68	0.111431
9.69	0.0597839
9.7	-0.0278439
9.71	-0.0796549
9.72	-0.110681
9.73	-0.128036
9.74	-0.0984045
9.75	-0.11206
9.76	-0.13237
9.77	-0.136477
9.78	0.0601699
9.79	0.635338
9.8	1.04483
9.81	0.884824
9.82	0.449559
9.83	0.103123
9.84	-0.0650324
9.85	-0.170085
9.86	-0.170396
9.87	-0.134243
9.88	-0.128472
9.89	-0.110622
9.9	-0.132461
9.91	-0.127304
9.92	-0.138593
9.93	-0.169792
9.94	-0.152257
9.95	-0.131866
9.96	-0.0956992
9.97	-0.130123
9.98	-0.188793
9.99	-0.188839
10	-0.205358
10.01	-0.181659
10.02	-0.150426
10.03	-0.14478
10.04	-0.0969678
10.05	-0.10968
10.06	-0.0848599
10.07	-0.0507645
10.08	-0.0382428
10.09	-0.0119255
10.1	-0.0402324
10.11	-0.0497316
10.12	-0.0374632
10.13	-0.0132199
10.14	0.0866216
10.15	0.112083
10.16	0.149561
10.17	0.156787
10.18	0.0988821
10.19	0.0615714
10.2	-0.0171692
10.21	0.00238195
10.22	-0.0091035
10.23	-0.0596163
10.24	-0.0757682
10.25	-0.113326
10.26	-0.12232
10.27	-0.0411239
10.28	0.392271
10.29	0.973316
10.3	0.992654
10.31	0.597084
10.32	0.190227
10.33	-0.0615941
10.34	-0.128726
10.35	-0.12779
10.36	-0.113298
10.37	-0.14397
10.38	-0.145208
10.39	-0.106462
10.4	-0.133093
10.41	-0.12979
10.42	-0.128779
10.43	-0.150972
10.44	-0.13134
10.45	-0.144789
10.46	-0.166114
10.47	-0.205884
10.48	-0.246045
10.49	-0.215718
10.5	-0.197811
10.51	-0.137631
10.52	-0.105233
10.53	-0.0874231
10.54	-0.0397025
10.55	-0.0501501
10.56	-0.0758075
10.57	-0.0515467
10.58	-0.0353149
10.59	-0.0153685
10.6	-0.0172676
10.61	0.0127094
10.62	0.0320982
10.63	0.0205544
10.64	0.0168296
10.65	-0.0126475
10.66	0.013866
10.67	0.0737871
10.68	0.125011
10.69	0.192005
10.7	0.190281
10.71	0.205926
10.72	0.166741
10.73	0.0916833
10.74	0.091731
10.75	0.0805581
10.76	0.0754414
10.77	0.0570225
10.78	0.0361843
10.79	0.0464229
10.8	-0.0132914
10.81	0.0682988
10.82	0.451529
10.83	1.06337
10.84	1.34581
10.85	0.958736
10.86	0.43079
10.87	0.0706939
10.88	-0.100823
10.89	-0.131568
10.9	-0.176444
10.91	-0.173945
10.92	-0.192313
10.93	-0.234746
10.94	-0.220175
10.95	-0.212675
10.96	-0.181338
10.97	-0.201238
10.98	-0.239689
10.99	-0.235067
11	-0.252361
11.01	-0.259386
11.02	-0.281287
11.03	-0.303434
11.04	-0.282175
11.05	-0.329611
11.06	-0.300168
11.07	-0.269987
11.08	-0.306348
11.09	-0.273939
11.1	-0.259875
11.11	-0.259479
11.12	-0.240304
11.13	-0.205149
11.14	-0.159482
11.15	-0.164068
11.16	-0.0773508
11.17	-0.0227394
11.18	-0.0500532
11.19	0.00144318
11.2	0.00444067
11.21	0.00929782
11.22	0.0431409
11.23	0.0647929
11.24	0.12247
11.25	0.150407
11.26	0.194743
11.27	0.201964
11.28	0.148241
11.29	0.0942857
11.3	-0.0351236
11.31	-0.103722
11.32	-0.10263
11.33	-0.0963579
11.34	-0.0957881
11.35	-0.114692
11.36	-0.0873222
11.37	0.10283
11.38	0.632172
11.39	1.09474
11.4	0.892153
11.41	0.475253
11.42	0.166602
11.43	0.0261931
11.44	-0.0210753
11.45	-0.0303353
11.46	0.00781496
11.47	-0.00258568
11.48	-0.0114259
11.49	0.0193815
11.5	0.0388281
11.51	0.057674
11.52	0.0863528
11.53	0.11349
11.54	0.143859
11.55	0.119816
11.56	0.124045
11.57	0.119972
11.58	0.117359
11.59	0.150785
11.6	0.147412
11.61	0.139626
11.62	0.0784194
11.63	0.00780364
11.64	0.0200803
11.65	-0.0318883
11.66	-0.0439997
11.67	-0.0750736
11.68	-0.11869
11.69	-0.107512
11.7	-0.146206
11.71	-0.155394
11.72	-0.150191
11.73	-0.141835
11.74	-0.106181
11.75	-0.105536
11.76	-0.0457059
11.77	-0.02143
11.78	-0.0647598
11.79	-0.0435137
11.8	-0.0335505
11.81	-0.0143777
11.82	-0.00794938
11.83	-0.0223132
11.84	-0.000749609
11.85	-0.0379881
11.86	-0.041771
11.87	-0.0477724
11.88	-0.0772702
11.89	-0.0553601
11.9	-0.0886477
11.91	-0.0784284
11.92	-0.0679304
11.93	-0.0965272
11.94	-0.12183
11.95	-0.179882
11.96	-0.12669
11.97	-0.0794446
11.98	-0.0739442
11.99	-0.047649
12	-0.095741
12.01	-0.0917137
12.02	-0.103601
12.03	-0.109464
12.04	-0.0722433
12.05	-0.114069
12.06	-0.130167
12.07	-0.145445
12.08	-0.155559
12.09	-0.121493
12.1	-0.149021
12.11	-0.131052
12.12	-0.106026
12.13	-0.0813357
12.14	-0.031342
12.15	-0.0515367
12.16	-0.0283975
12.17	0.00517501
12.18	-0.0317339
12.19	-0.0624283
12.2	-0.148142
12.21	-0.149715
12.22	-0.138047
12.23	-0.142828
12.24	-0.125928
12.25	-0.125133
12.26	0.12317
12.27	0.600783
12.28	0.857638
12.29	0.66401
12.3	0.220972
12.31	-0.057717
12.32	-0.154567
12.33	-0.213189
12.34	-0.204561
12.35	-0.219647
12.36	-0.203936
12.37	-0.20063
12.38	-0.197992
12.39	-0.157722
12.4	-0.176937
12.41	-0.154772
12.42	-0.148252
12.43	-0.152116
12.44	-0.110375
12.45	-0.109363
12.46	-0.0611414
12.47	-0.0115062
12.48	-0.0269735
12.49	-0.0234638
12.5	-0.0591405
12.51	-0.0459483
12.52	-0.0376947
12.53	-0.039724
12.54	-0.0240777
12.55	-0.0524672
12.56	-0.0543884
12.57	-0.0661127
12.58	-0.0822307
12.59	-0.0512487
12.6	-0.0552042
12.61	-0.0590056
12.62	-0.0628855
12.63	-0.0553866
12.64	0.0174276
12.65	0.0389551
12.66	0.0723501
12.67	0.0880284
12.68	0.0786901
12.69	0.0971929
12.7	0.0683694
12.71	0.10596
12.72	0.0954057
12.73	0.0642505
12.74	0.0853877
12.75	0.072093
12.76	0.0657828
12.77	0.055048
12.78	0.0197234
12.79	0.0351113
12.8	0.0264433
12.81	0.0320724
12.82	0.0124046
12.83	-0.013682
12.84	0.00719429
12.85	0.00107256
12.86	0.0012828
12.87	-0.0140957
12.88	-0.0348776
12.89	-0.0167142
12.9	-0.0353247
12.91	-0.0252591
12.92	-0.0116593
12.93	-0.0394185
12.94	-0.0390553
12.95	-0.0272615
12.96	-0.010608
12.97	-0.00803185
12.98	-0.0190977
12.99	-0.0025278
13	-0.0453451
13.01	-0.0529004
13.02	-0.0421115
13.03	-0.0451428
13.04	-0.0410112
13.05	-0.0681974
13.06	-0.0402335
13.07	-0.0359094
13.08	-0.0639762
13.09	-0.0324373
13.1	-0.0538822
13.11	-0.0374456
13.12	-0.0288721
13.13	-0.0418692
13.14	-0.0154372
13.15	-0.0582609
13.16	-0.0491407
13.17	-0.046603
13.18	-0.0689495
13.19	-0.0482948
13.2	-0.0653684
13.21	-0.0442639
13.22	0.00237513
13.23	0.285247
13.24	0.820256
13.25	0.99379
13.26	0.704711
13.27	0.316685
13.28	0.0672096
13.29	-0.0101699
13.3	-0.078225
13.31	-0.0866716
13.32	-0.0986092
13.33	-0.112609
13.34	-0.10093
13.35	-0.123325
13.36	-0.102101
13.37	-0.0938781
13.38	-0.109427
13.39	-0.0638433
13.4	-0.0636251
13.41	-0.0827862
13.42	-0.125433
13.43	-0.114331
13.44	-0.0621328
13.45	-0.0628982
13.46	0.00164338
13.47	0.0507326
13.48	0.0102211
13.49	0.0115643
13.5	-0.0446808
13.51	-0.060207
13.52	-0.0334945
13.53	-0.0100556
13.54	0.0131555
13.55	-0.0218782
13.56	-0.056952
13.57	-0.0645967
13.58	-0.0414308
13.59	0.0233058
13.6	0.00246161
13.61	-0.0026949
13.62	0.0245684
13.63	0.0155101
13.64	0.0640757
13.65	0.0788349
13.66	0.113144
13.67	0.131379
13.68	0.0977052
13.69	0.0880782
13.7	0.0379196
13.71	0.00277363
13.72	0.0350829
13.73	0.0321059
13.74	0.0379973
13.75	0.000962412
13.76	-0.0168123
13.77	-0.00678253
13.78	-0.00626775
13.79	0.0210532
13.8	0.00119765
13.81	-0.00947555
13.82	-0.0111091
13.83	-0.0329784
13.84	-0.00779642
13.85	-0.00526585
13.86	0.00284666
13.87	-0.00328806
13.88	-0.0400254
13.89	-0.028266
13.9	-0.0513902
13.91	-0.00257014
13.92	0.0243004
13.93	-0.00429253
13.94	0.0139288
13.95	-0.0257046
13.96	-0.0189893
13.97	-0.0141227
13.98	-0.0201702
13.99	0.0323175
14	0.0185284
14.01	-0.00161557
14.02	0.00634617
14.03	-0.00696985
14.04	-0.0131495
14.05	-0.0306428
14.06	-0.0310512
14.07	-0.0452709
14.08	-0.0520456
14.09	-0.00740709
14.1	0.00717261
14.11	0.00832737
14.12	-0.00923513
14.13	-0.054552
14.14	-0.0235631
14.15	-0.0522448
14.16	-0.0584751
14.17	-0.0104933
14.18	0.0184577
14.19	0.026361
14.2	-0.0550001
14.21	-0.052009
14.22	-0.0208197
14.23	-0.0388157
14.24	-0.0192026
14.25	-0.0649384
14.26	-0.0716682
14.27	-0.0756461
14.28	-0.111177
14.29	-0.0854532
14.3	-0.101766
14.31	-0.111213
14.32	-0.0274649
14.33	0.28494
14.34	0.838539
14.35	1.00952
14.36	0.68322
14.37	0.282066
14.38	0.0170894
14.39	-0.0616077
14.4	-0.0987476
14.41	-0.0999833
14.42	-0.0951269
14.43	-0.0884323
14.44	-0.0642745
14.45	-0.11805
14.46	-0.117625
14.47	-0.11197
14.48	-0.114887
14.49	-0.0603257
14.5	-0.0618521
14.51	-0.0729895
14.52	-0.0603993
14.53	-0.0692624
14.54	-0.0274616
14.55	0.0119707
14.56	0.0526391
14.57	0.0550114
14.58	0.0158296
14.59	0.0210265
14.6	-0.0118904
14.61	-0.000891045
14.62	0.00929164
14.63	-0.0152947
14.64	0.00656443
14.65	-0.0119374
14.66	-0.0348135
14.67	-0.0331558
14.68	-0.0605169
14.69	-0.028826
14.7	-0.0174701
14.71	-0.00462899
14.72	0.0162855
14.73	0.0539884
14.74	0.0881724
14.75	0.0591106
14.76	0.0616844
14.77	0.061894
14.78	0.0353517
14.79	0.0561753
14.8	0.00239969
14.81	0.0160432
14.82	0.0473548
14.83	0.0148991
14.84	0.0137539
14.85	-0.0155133
14.86	-0.0142505
14.87	-0.00501541
14.88	-0.0210448
14.89	0.00489942
14.9	-0.027169
14.91	-0.0399827
14.92	-0.0290092
14.93	-0.0459439
14.94	-0.0346421
14.95	-0.0497687
